CategoryCode,ItemCode,DateID,DailySales
category_3,169504,11/4/2021,60
category_3,169504,12/6/2021,113
category_1,1061638,11/4/2021,5
category_2,111382,11/30/2021,2
category_1,17287,11/11/2021,3
category_1,43738,10/10/2021,4
category_1,1058713,11/4/2021,3
category_2,1026871,11/30/2021,2
category_2,1103056,11/4/2021,5
category_1,1032532,1/3/2022,8
category_2,86974,11/7/2021,8
category_3,1060630,11/7/2021,12
category_2,1070836,11/7/2021,4
category_2,174436,11/9/2021,9
category_2,43630,11/2/2021,1
category_1,1081321,12/6/2021,2
category_1,1044682,11/11/2021,6
category_1,24136,11/7/2021,2
category_4,731104,11/4/2021,12
category_3,893824,11/7/2021,14
category_2,837943,11/30/2021,10
category_2,745945,11/4/2021,18
category_1,35449,12/6/2021,4
category_3,1081087,11/30/2021,2
category_2,174436,11/7/2021,15
category_2,913561,10/10/2021,2
category_1,1084498,11/30/2021,26
category_1,145978,11/4/2021,9
category_2,213802,11/11/2021,2
category_1,145330,11/9/2021,2
category_1,38518,11/11/2021,3
category_2,9925,11/30/2021,4
category_1,38518,1/3/2022,2
category_2,210868,11/2/2021,2
category_2,1098502,12/6/2021,1
category_1,76399,11/4/2021,2
category_4,1003192,10/10/2021,4
category_3,1013335,11/11/2021,3
category_3,169504,11/7/2021,78
category_2,130993,1/3/2022,1
category_1,145330,11/11/2021,2
category_2,1071115,11/2/2021,3
category_4,123307,11/7/2021,41
category_2,20824,12/6/2021,19
category_3,1064572,11/2/2021,2
category_2,118033,11/7/2021,1
category_1,36898,1/3/2022,28
category_2,172582,11/19/2021,1
category_3,1047130,12/6/2021,5
category_2,1076938,11/11/2021,1
category_4,23200,12/6/2021,50
category_2,837943,1/3/2022,13
category_1,1090114,11/9/2021,1
category_1,36898,10/10/2021,3
category_3,131983,11/2/2021,5
category_1,1084498,11/19/2021,10
category_3,1060630,11/4/2021,9
category_4,753613,11/30/2021,4
category_1,1058713,11/11/2021,5
category_2,87046,11/19/2021,2
category_2,138742,11/30/2021,8
category_1,1032586,11/9/2021,3
category_1,839356,11/7/2021,3
category_2,59749,11/2/2021,4
category_1,1044682,11/30/2021,9
category_3,1090024,10/10/2021,2
category_1,1081321,1/3/2022,5
category_2,1064473,1/3/2022,6
category_2,1101562,11/11/2021,1
category_2,858886,1/3/2022,4
category_1,35584,12/6/2021,1
category_2,110320,11/4/2021,6
category_1,1032541,11/7/2021,100
category_3,88450,11/7/2021,26
category_3,88450,12/6/2021,15
category_1,145978,11/11/2021,1
category_1,3418,11/2/2021,12
category_3,893824,11/30/2021,11
category_3,1081060,11/2/2021,5
category_2,32245,12/6/2021,3
category_1,86992,11/9/2021,5
category_2,1092184,11/30/2021,4
category_3,131983,10/10/2021,4
category_2,87046,10/10/2021,2
category_2,1101769,11/9/2021,4
category_1,371239,10/10/2021,6
category_1,1090105,11/11/2021,1
category_1,17296,11/11/2021,158
category_2,111382,11/9/2021,3
category_2,40759,11/7/2021,6
category_2,1044502,11/9/2021,3
category_1,1085749,12/6/2021,1
category_2,687616,11/11/2021,1
category_4,1060909,11/7/2021,13
category_4,1074823,11/19/2021,61
category_1,1032559,10/10/2021,3
category_2,40759,12/6/2021,6
category_2,132028,12/6/2021,14
category_2,836152,11/30/2021,5
category_2,1006090,11/9/2021,1
category_4,872260,11/9/2021,1
category_2,903976,11/19/2021,3
category_2,87559,12/6/2021,2
category_3,1097143,11/30/2021,2
category_1,1032541,10/10/2021,1
category_1,1032532,10/10/2021,5
category_2,1071106,11/4/2021,8
category_2,1090249,11/30/2021,3
category_1,124774,11/30/2021,4
category_1,1067128,12/6/2021,2
category_2,999403,1/3/2022,4
category_4,123307,12/6/2021,93
category_4,1003156,11/11/2021,17
category_2,837943,11/19/2021,17
category_2,1070818,11/11/2021,1
category_2,399220,11/19/2021,2
category_2,30877,11/9/2021,29
category_1,124774,12/6/2021,3
category_2,57058,11/11/2021,3
category_4,872260,11/19/2021,2
category_1,36898,12/6/2021,6
category_2,99079,11/7/2021,3
category_4,1060909,11/30/2021,8
category_2,50785,11/19/2021,3
category_4,1074823,11/30/2021,24
category_3,397213,11/4/2021,36
category_2,1105018,11/9/2021,3
category_1,43738,1/3/2022,1
category_2,1105027,11/7/2021,3
category_2,1101769,11/4/2021,2
category_1,1081339,11/11/2021,5
category_2,172033,11/11/2021,44
category_2,1071106,11/9/2021,3
category_1,1061341,1/3/2022,7
category_2,32245,1/3/2022,4
category_2,75886,11/11/2021,1
category_1,1044619,11/2/2021,37
category_2,132028,11/9/2021,32
category_2,99079,11/4/2021,1
category_1,17287,12/6/2021,2
category_1,370195,1/3/2022,5
category_3,1090024,11/2/2021,2
category_2,124954,11/7/2021,8
category_1,1056463,11/30/2021,21
category_1,839374,11/11/2021,8
category_3,1066570,11/4/2021,14
category_2,117610,11/30/2021,2
category_2,59749,11/7/2021,5
category_1,1032559,12/6/2021,2
category_2,1090276,11/4/2021,3
category_2,1103056,12/6/2021,2
category_3,88450,11/9/2021,6
category_1,1081339,11/9/2021,3
category_1,1044691,12/6/2021,4
category_1,35530,12/6/2021,2
category_3,1063600,11/9/2021,4
category_2,65788,11/7/2021,1
category_3,169504,1/3/2022,91
category_2,99079,11/2/2021,4
category_2,815101,11/30/2021,3
category_2,40759,11/4/2021,19
category_3,37861,11/4/2021,31
category_4,1024810,12/6/2021,12
category_1,1061341,11/4/2021,2
category_1,17296,11/30/2021,34
category_4,123307,11/4/2021,36
category_2,20824,11/7/2021,28
category_2,86974,10/10/2021,2
category_2,1105018,12/6/2021,1
category_2,172033,11/7/2021,46
category_1,1032541,11/19/2021,7
category_1,1068883,12/6/2021,1
category_1,1032541,11/2/2021,74
category_2,65788,11/30/2021,1
category_2,1067092,11/7/2021,21
category_2,64978,11/30/2021,4
category_3,1081087,11/9/2021,1
category_2,1092184,11/2/2021,7
category_1,24136,1/3/2022,3
category_2,815101,11/7/2021,1
category_1,1056463,11/9/2021,7
category_2,39436,10/10/2021,14
category_2,1092184,11/7/2021,2
category_2,1071124,11/11/2021,6
category_2,399220,11/9/2021,2
category_2,9925,10/10/2021,1
category_1,1054978,11/9/2021,4
category_2,1071106,11/7/2021,1
category_2,130993,10/10/2021,4
category_4,1003147,11/11/2021,7
category_1,42424,11/2/2021,2
category_1,124774,1/3/2022,2
category_1,1090114,11/7/2021,2
category_2,267478,11/30/2021,1
category_1,3418,10/10/2021,14
category_1,3427,11/19/2021,11
category_2,1026871,11/7/2021,3
category_2,117610,11/4/2021,12
category_2,173617,1/3/2022,4
category_1,1048975,1/3/2022,2
category_2,877624,10/10/2021,5
category_2,174436,11/4/2021,6
category_2,59749,11/30/2021,5
category_2,1090249,11/2/2021,2
category_3,88450,10/10/2021,15
category_2,59749,11/4/2021,3
category_4,836584,11/2/2021,13
category_2,39436,11/9/2021,2
category_2,1006090,11/2/2021,3
category_3,1064572,11/4/2021,4
category_1,1032586,11/7/2021,3
category_3,169504,11/11/2021,144
category_3,169504,11/30/2021,143
category_4,1074823,11/9/2021,24
category_2,39436,11/4/2021,2
category_3,1066570,11/19/2021,32
category_1,1067128,11/2/2021,1
category_2,211309,12/6/2021,3
category_2,1090276,11/7/2021,1
category_2,1070818,1/3/2022,1
category_1,370195,11/7/2021,1
category_2,87046,11/7/2021,2
category_2,1010068,11/9/2021,5
category_1,24136,11/30/2021,7
category_2,132028,11/11/2021,17
category_1,3418,11/4/2021,10
category_1,839374,11/7/2021,3
category_2,30877,11/4/2021,10
category_2,1101571,11/4/2021,1
category_2,267478,11/4/2021,3
category_1,1030948,12/6/2021,2
category_2,865933,11/4/2021,2
category_1,35530,10/10/2021,6
category_2,65788,11/4/2021,1
category_1,1044610,11/2/2021,2
category_2,1076938,11/2/2021,3
category_4,123307,11/30/2021,81
category_4,836584,11/9/2021,31
category_2,174436,11/2/2021,6
category_2,32245,11/7/2021,13
category_2,216151,10/10/2021,2
category_3,88450,1/3/2022,5
category_1,35584,11/4/2021,1
category_3,1063600,11/7/2021,2
category_2,1105009,11/19/2021,4
category_1,755584,11/9/2021,2
category_1,1075651,11/11/2021,1
category_2,172582,11/4/2021,4
category_3,37861,10/10/2021,13
category_1,1067119,10/10/2021,1
category_2,838456,11/9/2021,2
category_2,32245,10/10/2021,4
category_4,1060909,11/9/2021,17
category_1,1047967,11/4/2021,17
category_3,1081060,11/30/2021,16
category_1,1032550,12/6/2021,3
category_1,1056463,11/19/2021,4
category_3,1063600,11/30/2021,1
category_1,145330,1/3/2022,2
category_2,903976,11/30/2021,3
category_2,174436,12/6/2021,3
category_1,1056463,11/11/2021,6
category_2,111382,10/10/2021,2
category_1,37510,11/2/2021,9
category_4,1003192,12/6/2021,3
category_1,379249,11/30/2021,3
category_2,745945,11/30/2021,2
category_3,1047130,11/7/2021,3
category_1,1044610,1/3/2022,3
category_1,1054978,11/2/2021,10
category_2,174436,1/3/2022,13
category_2,838456,11/2/2021,2
category_2,877624,11/19/2021,1
category_1,86992,11/11/2021,8
category_2,267478,11/19/2021,2
category_2,111436,11/11/2021,2
category_4,123307,11/19/2021,44
category_2,32245,11/2/2021,4
category_3,169504,11/9/2021,64
category_2,1006099,11/7/2021,3
category_2,50785,11/4/2021,14
category_4,872260,10/10/2021,4
category_2,1105018,11/7/2021,4
category_1,1058713,11/7/2021,14
category_2,1090249,11/19/2021,1
category_1,416212,11/19/2021,2
category_4,123307,11/9/2021,50
category_2,210868,11/4/2021,1
category_3,1047130,1/3/2022,2
category_1,42496,10/10/2021,1
category_2,865933,12/6/2021,3
category_1,24136,11/11/2021,3
category_2,40759,11/2/2021,11
category_1,1032541,1/3/2022,4
category_2,1006009,11/30/2021,1
category_2,138742,11/9/2021,7
category_2,1076920,11/2/2021,2
category_2,999403,11/9/2021,2
category_1,42496,12/6/2021,10
category_3,16936,11/7/2021,8
category_1,1061638,11/2/2021,14
category_2,40759,11/9/2021,6
category_1,1067128,11/11/2021,1
category_4,1003183,10/10/2021,3
category_1,839356,11/30/2021,4
category_1,3427,1/3/2022,5
category_2,999403,11/11/2021,4
category_1,1058713,11/2/2021,2
category_1,1061341,11/19/2021,6
category_1,1049776,11/30/2021,7
category_1,370195,10/10/2021,4
category_2,1076929,11/30/2021,1
category_2,399220,11/30/2021,6
category_3,131983,12/6/2021,4
category_4,1082743,11/9/2021,1
category_2,20824,1/3/2022,12
category_2,1098502,11/11/2021,1
category_2,1067092,11/4/2021,51
category_1,1032532,11/2/2021,46
category_2,1064473,11/4/2021,6
category_1,1044619,11/4/2021,6
category_1,1032532,12/6/2021,14
category_4,836584,11/4/2021,55
category_1,379249,11/2/2021,7
category_2,1105009,11/9/2021,2
category_2,1101562,11/19/2021,5
category_4,1024810,10/10/2021,11
category_3,1047130,11/30/2021,6
category_2,23569,11/30/2021,4
category_4,245581,11/9/2021,14
category_4,753613,11/9/2021,13
category_2,815101,11/19/2021,8
category_2,262384,11/30/2021,2
category_2,30877,11/11/2021,41
category_2,262384,11/7/2021,3
category_2,117610,1/3/2022,3
category_3,1101661,12/6/2021,2
category_2,99079,1/3/2022,5
category_3,1090024,11/19/2021,11
category_4,1003147,1/3/2022,10
category_2,117610,11/2/2021,7
category_2,1006009,11/11/2021,1
category_3,1066570,1/3/2022,4
category_1,839356,11/9/2021,52
category_3,1101661,11/30/2021,6
category_2,865933,11/2/2021,9
category_2,225259,11/30/2021,4
category_3,1064572,11/11/2021,3
category_4,123307,11/2/2021,50
category_1,119554,11/7/2021,18
category_4,731104,11/30/2021,1
category_2,43630,11/30/2021,1
category_1,379249,11/11/2021,6
category_4,23200,11/9/2021,8
category_1,24136,12/6/2021,5
category_1,1044682,11/7/2021,1
category_3,1063600,11/19/2021,3
category_1,1044619,11/7/2021,4
category_2,130993,11/19/2021,1
category_1,48940,11/30/2021,1
category_4,1024810,11/11/2021,10
category_3,7666,12/6/2021,15
category_4,872260,12/6/2021,2
category_2,903976,1/3/2022,4
category_2,836125,11/30/2021,5
category_2,216151,12/6/2021,4
category_4,1003156,1/3/2022,25
category_1,1067119,11/9/2021,3
category_1,145978,11/9/2021,1
category_2,57058,11/4/2021,3
category_4,1082743,11/19/2021,4
category_2,262384,12/6/2021,2
category_2,267496,1/3/2022,2
category_1,36898,11/2/2021,14
category_2,20824,11/30/2021,21
category_1,86992,11/2/2021,6
category_1,17287,11/2/2021,2
category_3,16936,11/9/2021,1
category_1,37510,11/4/2021,1
category_2,1101553,11/19/2021,1
category_2,43630,11/9/2021,8
category_2,865933,11/9/2021,1
category_1,1032541,11/30/2021,7
category_1,1081339,11/30/2021,2
category_2,216151,11/9/2021,1
category_2,877624,11/11/2021,5
category_1,839356,1/3/2022,11
category_2,1067092,11/11/2021,14
category_1,1068883,10/10/2021,2
category_1,1054978,12/6/2021,4
category_2,1006090,11/30/2021,3
category_1,379249,11/9/2021,4
category_1,3418,11/19/2021,12
category_2,1105018,11/2/2021,1
category_4,1024810,11/30/2021,17
category_2,1006090,1/3/2022,1
category_3,7666,11/30/2021,11
category_4,1024810,1/3/2022,18
category_2,111382,11/11/2021,1
category_2,130993,11/30/2021,4
category_1,1032586,10/10/2021,2
category_1,1081321,10/10/2021,5
category_2,1071115,11/4/2021,2
category_1,1056463,11/2/2021,11
category_2,172033,10/10/2021,6
category_2,172582,11/2/2021,3
category_2,32245,11/30/2021,1
category_1,1032559,11/9/2021,4
category_2,216151,11/11/2021,8
category_2,815101,11/9/2021,5
category_3,131983,11/11/2021,3
category_2,837943,11/11/2021,16
category_1,42496,11/2/2021,3
category_2,1098502,11/30/2021,6
category_1,48940,11/4/2021,7
category_1,1061638,11/9/2021,3
category_2,1044502,11/7/2021,2
category_2,877624,1/3/2022,2
category_2,248272,11/7/2021,4
category_1,38518,11/2/2021,2
category_3,7666,11/19/2021,8
category_4,836584,11/11/2021,25
category_2,1010068,10/10/2021,3
category_2,65788,11/19/2021,1
category_2,118033,11/9/2021,3
category_1,1084498,1/3/2022,5
category_2,1098502,11/4/2021,1
category_2,1064473,11/9/2021,4
category_4,1074823,11/4/2021,8
category_2,172582,11/11/2021,3
category_2,132028,1/3/2022,19
category_2,836125,1/3/2022,3
category_2,906595,11/2/2021,1
category_3,131983,11/30/2021,3
category_3,1081078,10/10/2021,2
category_3,16936,11/2/2021,10
category_2,172582,12/6/2021,10
category_1,1044610,12/6/2021,1
category_4,23200,11/4/2021,11
category_2,43630,11/4/2021,5
category_1,119554,11/11/2021,52
category_1,1047967,1/3/2022,8
category_1,1021264,11/4/2021,1
category_2,1067092,10/10/2021,17
category_2,87559,11/19/2021,3
category_4,23200,11/11/2021,9
category_1,17296,12/6/2021,51
category_1,1061638,10/10/2021,3
category_4,245581,11/2/2021,12
category_2,745945,10/10/2021,2
category_2,1090276,11/30/2021,2
category_3,1081069,11/2/2021,2
category_1,17296,11/4/2021,168
category_3,1101661,11/4/2021,5
category_3,1063600,11/2/2021,2
category_1,1085749,10/10/2021,1
category_2,1090258,12/6/2021,1
category_2,32245,11/11/2021,3
category_3,131983,11/7/2021,6
category_2,1006090,12/6/2021,3
category_2,865933,10/10/2021,8
category_2,174436,11/30/2021,9
category_1,36898,11/11/2021,10
category_1,1085749,11/30/2021,4
category_2,50785,12/6/2021,1
category_2,216151,11/2/2021,1
category_2,1090249,10/10/2021,3
category_1,1044691,11/2/2021,4
category_2,913561,11/2/2021,3
category_1,1075651,1/3/2022,3
category_2,1070836,11/2/2021,6
category_2,836125,11/2/2021,5
category_4,1003156,12/6/2021,8
category_3,1060630,11/19/2021,6
category_1,379249,12/6/2021,6
category_2,50785,11/2/2021,4
category_4,1060909,10/10/2021,12
category_2,64978,10/10/2021,2
category_3,1066570,11/11/2021,15
category_3,893824,11/2/2021,3
category_1,42496,11/11/2021,7
category_2,59749,11/9/2021,3
category_2,20824,11/2/2021,20
category_1,1090105,11/2/2021,1
category_2,1067092,11/30/2021,17
category_2,87559,11/11/2021,2
category_2,267478,11/7/2021,2
category_2,1105027,11/30/2021,1
category_2,30877,1/3/2022,3
category_1,1075651,11/30/2021,2
category_1,17296,11/2/2021,75
category_2,23569,11/7/2021,8
category_3,37861,11/2/2021,9
category_2,903976,12/6/2021,2
category_1,86992,11/30/2021,5
category_2,1064473,10/10/2021,6
category_2,87046,11/9/2021,3
category_2,399220,11/11/2021,4
category_1,36898,11/4/2021,16
category_2,20824,11/4/2021,13
category_2,41830,1/3/2022,4
category_2,1105009,11/11/2021,1
category_2,124954,11/11/2021,5
category_4,1060909,11/11/2021,7
category_4,836584,11/7/2021,21
category_2,836125,11/9/2021,6
category_2,138742,11/7/2021,8
category_2,138742,11/4/2021,4
category_1,1044619,11/11/2021,1
category_4,1003156,11/2/2021,5
category_1,370195,11/30/2021,10
category_2,30877,11/30/2021,8
category_1,1032532,11/19/2021,13
category_1,1050046,11/11/2021,4
category_1,1032586,11/4/2021,11
category_1,142756,11/4/2021,4
category_1,1048975,12/6/2021,2
category_1,371239,11/30/2021,3
category_3,169504,10/10/2021,50
category_2,1026871,11/19/2021,3
category_2,23569,11/9/2021,6
category_1,1054978,11/30/2021,5
category_2,174436,11/11/2021,8
category_2,132028,10/10/2021,16
category_2,1098493,11/11/2021,2
category_2,1092184,11/9/2021,1
category_1,1056463,12/6/2021,1
category_2,41830,12/6/2021,2
category_2,1064473,11/2/2021,5
category_1,76399,11/30/2021,4
category_2,130993,11/2/2021,6
category_3,1081060,12/6/2021,2
category_1,379249,11/19/2021,5
category_3,16936,11/30/2021,3
category_2,1010068,11/2/2021,4
category_2,23569,11/4/2021,12
category_2,1098493,11/4/2021,1
category_1,42424,12/6/2021,7
category_2,124954,11/9/2021,6
category_2,1101571,11/7/2021,1
category_3,131983,11/4/2021,5
category_1,119554,11/30/2021,23
category_4,836584,1/3/2022,15
category_1,1049776,11/7/2021,5
category_2,1067074,11/9/2021,4
category_2,399220,11/4/2021,1
category_3,37861,11/30/2021,35
category_2,64978,11/19/2021,1
category_2,1071124,12/6/2021,1
category_2,41830,11/4/2021,1
category_4,836584,11/19/2021,7
category_2,9925,12/6/2021,1
category_2,1071124,10/10/2021,1
category_1,142756,11/2/2021,3
category_4,1003147,11/2/2021,18
category_1,1030948,11/11/2021,1
category_1,42424,11/7/2021,1
category_3,132334,11/30/2021,2
category_3,88450,11/30/2021,10
category_2,877624,11/30/2021,3
category_2,172582,11/30/2021,2
category_3,397213,11/2/2021,2
category_4,1003183,1/3/2022,9
category_1,1067119,11/4/2021,20
category_1,1061638,1/3/2022,8
category_2,23569,1/3/2022,3
category_2,1071106,11/11/2021,10
category_2,1090240,11/7/2021,8
category_4,1024810,11/7/2021,14
category_1,1081339,11/19/2021,3
category_1,1081339,1/3/2022,4
category_2,99079,11/30/2021,2
category_1,76399,11/2/2021,3
category_1,1032568,11/2/2021,3
category_2,117610,11/11/2021,15
category_2,1010068,11/19/2021,3
category_1,142756,11/9/2021,4
category_1,755584,11/11/2021,3
category_1,1067119,12/6/2021,4
category_1,3418,12/6/2021,25
category_1,76399,11/7/2021,3
category_2,1076920,11/9/2021,4
category_2,30877,11/19/2021,7
category_2,1101769,11/11/2021,2
category_1,1032568,10/10/2021,2
category_2,20824,11/19/2021,19
category_3,169504,11/2/2021,85
category_2,837943,11/2/2021,13
category_3,88450,11/11/2021,33
category_1,1090114,11/2/2021,1
category_1,1084498,11/7/2021,1
category_2,1090276,11/19/2021,4
category_2,262384,11/4/2021,1
category_2,1006090,10/10/2021,1
category_1,86992,10/10/2021,3
category_3,1047130,11/11/2021,8
category_1,1047967,12/6/2021,23
category_4,1003147,11/9/2021,19
category_3,1081060,11/11/2021,23
category_1,1032541,11/9/2021,1
category_2,87046,11/2/2021,3
category_1,1067119,1/3/2022,6
category_1,839356,12/6/2021,25
category_2,41830,11/19/2021,5
category_1,119554,11/4/2021,22
category_1,755584,10/10/2021,2
category_4,1003192,1/3/2022,11
category_3,132334,1/3/2022,10
category_2,87559,11/4/2021,3
category_2,118033,11/19/2021,1
category_1,42424,11/19/2021,8
category_1,1032586,11/19/2021,2
category_3,1013335,10/10/2021,2
category_2,132028,11/2/2021,35
category_4,753613,11/7/2021,6
category_2,1071106,11/30/2021,7
category_1,124774,11/11/2021,2
category_2,1092184,11/4/2021,1
category_3,1047130,11/19/2021,6
category_2,1090240,12/6/2021,1
category_1,1058713,11/19/2021,7
category_3,1081087,11/19/2021,14
category_2,41830,11/11/2021,1
category_2,59749,11/11/2021,4
category_2,216151,11/4/2021,1
category_1,17296,11/7/2021,64
category_3,1081087,11/11/2021,1
category_2,111382,11/7/2021,6
category_4,245581,11/7/2021,17
category_2,838456,11/7/2021,1
category_4,245581,12/6/2021,20
category_2,687616,12/6/2021,1
category_4,1060909,11/19/2021,6
category_2,1105027,1/3/2022,4
category_1,145330,10/10/2021,2
category_1,17296,11/19/2021,82
category_2,110320,11/7/2021,13
category_2,210868,11/19/2021,2
category_2,745945,11/9/2021,5
category_1,124774,11/4/2021,3
category_2,1070836,11/11/2021,1
category_2,40759,11/19/2021,2
category_3,37861,11/7/2021,16
category_1,755584,11/2/2021,6
category_2,1067092,11/2/2021,22
category_2,836125,12/6/2021,4
category_2,1076938,11/9/2021,1
category_2,87046,11/11/2021,2
category_4,872260,11/4/2021,1
category_2,877624,11/4/2021,3
category_2,836125,10/10/2021,9
category_2,86974,1/3/2022,7
category_2,1071106,12/6/2021,3
category_2,172582,1/3/2022,3
category_2,906595,11/19/2021,1
category_4,1074823,11/11/2021,45
category_2,20824,11/9/2021,49
category_2,111382,11/4/2021,1
category_2,1076929,11/4/2021,1
category_1,1032532,11/7/2021,57
category_1,3418,1/3/2022,9
category_2,1101553,11/11/2021,2
category_3,1090024,11/7/2021,5
category_2,1090240,11/2/2021,6
category_1,37510,11/11/2021,2
category_4,1003183,12/6/2021,2
category_3,1013335,11/2/2021,3
category_1,119554,10/10/2021,11
category_2,110320,10/10/2021,9
category_3,1081060,11/4/2021,31
category_2,110320,12/6/2021,6
category_1,145330,11/2/2021,2
category_2,877624,11/7/2021,6
category_2,1064473,11/19/2021,3
category_1,48940,1/3/2022,1
category_2,687616,10/10/2021,5
category_2,1098493,11/7/2021,2
category_3,88450,11/4/2021,19
category_2,9925,1/3/2022,2
category_2,43630,12/6/2021,3
category_3,1090024,11/30/2021,1
category_1,1021264,11/30/2021,2
category_3,7666,10/10/2021,15
category_1,1047967,11/9/2021,15
category_3,132334,11/9/2021,1
category_3,893824,11/9/2021,12
category_1,1047967,10/10/2021,12
category_1,3427,11/11/2021,2
category_1,1050046,12/6/2021,3
category_2,838456,11/19/2021,2
category_2,1044502,11/4/2021,1
category_1,1032586,12/6/2021,2
category_2,1010068,12/6/2021,20
category_1,1061341,11/2/2021,18
category_1,1032550,10/10/2021,2
category_2,267478,10/10/2021,9
category_2,1067092,1/3/2022,15
category_1,124774,11/19/2021,3
category_2,87559,1/3/2022,4
category_1,1044610,10/10/2021,1
category_2,1026871,10/10/2021,3
category_1,839374,1/3/2022,55
category_1,17287,11/4/2021,3
category_2,1070836,11/30/2021,2
category_1,1047967,11/30/2021,27
category_2,999403,11/4/2021,4
category_2,248272,11/2/2021,5
category_2,138742,11/19/2021,2
category_2,138742,11/2/2021,2
category_2,1010068,1/3/2022,2
category_1,379249,10/10/2021,10
category_2,1071115,11/19/2021,1
category_4,1003156,11/9/2021,3
category_2,43630,11/7/2021,3
category_1,1044682,12/6/2021,12
category_1,145978,11/2/2021,3
category_1,86992,1/3/2022,11
category_2,1090276,11/9/2021,5
category_1,1061638,11/19/2021,3
category_2,110320,11/19/2021,3
category_3,1081078,11/30/2021,1
category_4,245581,11/19/2021,5
category_2,1101571,10/10/2021,1
category_1,119554,1/3/2022,30
category_2,20824,10/10/2021,28
category_1,119554,11/2/2021,25
category_2,1090276,10/10/2021,1
category_2,211309,11/11/2021,4
category_2,32245,11/19/2021,2
category_4,1003147,11/19/2021,6
category_2,1071124,11/30/2021,1
category_2,837943,10/10/2021,12
category_2,836152,1/3/2022,2
category_4,1024810,11/2/2021,5
category_2,43630,1/3/2022,9
category_1,42424,11/11/2021,2
category_3,1081087,12/6/2021,2
category_2,815101,1/3/2022,5
category_2,211309,10/10/2021,3
category_2,99079,11/9/2021,3
category_1,1021264,1/3/2022,3
category_1,755584,1/3/2022,5
category_1,1049776,11/11/2021,3
category_1,1081321,11/7/2021,2
category_1,379249,1/3/2022,39
category_2,213802,11/7/2021,2
category_2,1098493,11/9/2021,1
category_1,1032550,11/7/2021,1
category_4,836584,11/30/2021,22
category_2,1044502,11/11/2021,2
category_1,145978,12/6/2021,3
category_1,1032532,11/11/2021,9
category_2,138742,1/3/2022,4
category_2,1103056,11/7/2021,3
category_1,1032550,11/2/2021,5
category_3,1047130,11/9/2021,7
category_1,3418,11/30/2021,6
category_2,132028,11/4/2021,36
category_2,1067092,11/9/2021,35
category_1,1044691,11/7/2021,2
category_1,35530,11/7/2021,2
category_1,42496,11/30/2021,3
category_3,1060630,1/3/2022,5
category_1,1047967,11/19/2021,72
category_2,858886,11/9/2021,1
category_1,1081321,11/2/2021,8
category_3,37861,11/9/2021,4
category_4,1003192,11/19/2021,3
category_3,1013335,11/30/2021,3
category_1,3427,11/4/2021,14
category_1,1058713,10/10/2021,1
category_1,38518,11/7/2021,1
category_4,753613,11/2/2021,1
category_1,1050046,11/19/2021,4
category_2,1092184,1/3/2022,2
category_2,138742,11/11/2021,4
category_1,1054978,11/11/2021,16
category_2,1105027,11/19/2021,3
category_2,837943,11/9/2021,10
category_3,1081060,11/7/2021,11
category_1,142756,12/6/2021,3
category_2,124954,11/19/2021,6
category_3,1060630,12/6/2021,3
category_2,1006099,11/9/2021,1
category_1,17296,11/9/2021,52
category_1,1084498,11/2/2021,3
category_3,132334,11/7/2021,4
category_1,43657,11/11/2021,1
category_1,1061341,11/9/2021,8
category_2,1067074,11/7/2021,2
category_2,172033,11/9/2021,25
category_1,1048975,11/19/2021,11
category_2,836125,11/11/2021,7
category_1,1077118,1/3/2022,1
category_1,1048975,11/30/2021,3
category_1,3418,11/9/2021,3
category_2,1101562,11/9/2021,3
category_4,23200,11/7/2021,13
category_2,1090258,11/4/2021,14
category_1,1081339,11/2/2021,2
category_2,687616,1/3/2022,4
category_2,877624,11/2/2021,3
category_2,1090249,11/4/2021,4
category_3,1064572,11/30/2021,4
category_1,42496,11/4/2021,2
category_3,1081069,1/3/2022,4
category_2,1076920,10/10/2021,4
category_2,906595,11/30/2021,1
category_2,1006108,11/30/2021,10
category_1,36898,11/7/2021,10
category_3,132334,11/19/2021,3
category_2,59749,11/19/2021,5
category_2,110320,1/3/2022,7
category_4,753613,1/3/2022,6
category_2,30877,11/7/2021,11
category_4,1003156,11/7/2021,21
category_2,124954,11/4/2021,5
category_1,1054978,10/10/2021,3
category_2,262384,11/9/2021,1
category_1,1067128,11/7/2021,1
category_2,99079,12/6/2021,3
category_1,3427,12/6/2021,15
category_1,43738,12/6/2021,3
category_2,1071106,11/19/2021,3
category_1,1030948,1/3/2022,3
category_2,111382,11/19/2021,1
category_2,59749,10/10/2021,6
category_1,1032559,11/4/2021,4
category_2,111382,12/6/2021,1
category_4,123307,1/3/2022,87
category_2,124954,11/2/2021,5
category_1,1047967,11/7/2021,15
category_4,1074823,11/7/2021,32
category_2,23569,11/19/2021,2
category_1,17296,1/3/2022,147
category_3,37861,12/6/2021,18
category_3,1081060,10/10/2021,1
category_1,124774,11/7/2021,3
category_2,39436,11/2/2021,2
category_2,40759,1/3/2022,9
category_4,1003183,11/30/2021,3
category_2,836152,12/6/2021,8
category_2,267496,11/11/2021,6
category_2,1006108,1/3/2022,1
category_2,57058,11/7/2021,1
category_3,1013335,11/7/2021,2
category_2,815101,11/2/2021,2
category_1,1049776,11/19/2021,1
category_1,1049776,12/6/2021,4
category_2,173617,11/2/2021,6
category_2,173617,11/4/2021,3
